Deep Learning System to Screen Coronavirus Disease 2019 Pneumonia,"Xiaowei Xu, Xiangao Jiang, Chunlian Ma, Peng Du, Xukun Li, Shuangzhi Lv, Liang Yu, Yanfei Chen, Junwei Su, Guanjing Lang, Yongtao Li, Hong Zhao, Kaijin Xu, Lingxiang Ruan, Wei Wu",https://arxiv.org/abs/2002.09334,https://arxiv.org/pdf/2002.09334,"Submitted 21 February, 2020; originally announced February 2020.",
Scaling features in the spreading of COVID-19,"Ming Li, Jie Chen, Youjin Deng",https://arxiv.org/abs/2002.09199,https://arxiv.org/pdf/2002.09199,"Submitted 25 February, 2020; v1 submitted 21 February, 2020; originally announced February 2020.","7 pages, 5 figures"
"Phylogenetic analyses of the severe acute respiratory syndrome coronavirus 2 reflected the several routes of introduction to Taiwan, the United States, and Japan","Tomoko Matsuda, Hikoyu Suzuki, Norichika Ogata",https://arxiv.org/abs/2002.08802,https://arxiv.org/pdf/2002.08802,"Submitted 28 February, 2020; v1 submitted 20 February, 2020; originally announced February 2020.","9 pages, 4 figures and 4 tables"
Effective containment explains sub-exponential growth in confirmed cases of recent COVID-19 outbreak in Mainland China,"Benjamin F. Maier, Dirk Brockmann",https://arxiv.org/abs/2002.07572,https://arxiv.org/pdf/2002.07572,"Submitted 18 February, 2020; originally announced February 2020.","9 pages, 3 figures"
Artificial Intelligence Forecasting of Covid-19 in China,"Zixin Hu, Qiyang Ge, Shudi Li, Li Jin, Momiao Xiong",https://arxiv.org/abs/2002.07112,https://arxiv.org/pdf/2002.07112,"Submitted 1 March, 2020; v1 submitted 17 February, 2020; originally announced February 2020.","14 pages, 5 figures, 1 table"
Visual Data Analysis and Simulation Prediction for COVID-19,"Baoquan Chen, Mingyi Shi, Xingyu Ni, Liangwang Ruan, Hongda Jiang, Heyuan Yao, Mengdi Wang, Zhenhua Song, Qiang Zhou, Tong Ge",https://arxiv.org/abs/2002.07096,https://arxiv.org/pdf/2002.07096,"Submitted 6 March, 2020; v1 submitted 14 February, 2020; originally announced February 2020.","19 pages, 21 figures, revised English version and originally Chinese version"
Epidemic analysis of COVID-19 in China by dynamical modeling,"Liangrong Peng, Wuyue Yang, Dongyan Zhang, Changjing Zhuge, Liu Hong",https://arxiv.org/abs/2002.06563,https://arxiv.org/pdf/2002.06563,"Submitted 16 February, 2020; originally announced February 2020.","18 pages, 5 figures, 1 table"
Structural modeling of 2019-novel coronavirus (nCoV) spike protein reveals a proteolytically-sensitive activation loop as a distinguishing feature compared to SARS-CoV and related SARS-like coronaviruses,"Javier A. Jaimes, Nicole M. Andre, Jean K. Millet, Gary R. Whittaker",https://arxiv.org/abs/2002.06196,https://arxiv.org/pdf/2002.06196,"Submitted 13 February, 2020; originally announced February 2020.",
Trend and forecasting of the COVID-19 outbreak in China,"Qiang Li, Wei Feng",https://arxiv.org/abs/2002.05866,https://arxiv.org/pdf/2002.05866,"Submitted 13 February, 2020; originally announced February 2020.","12 figures, 10 pages"
Testing Case Number of Coronavirus Disease 2019 in China with Newcomb-Benford Law,Junyi Zhang,https://arxiv.org/abs/2002.05695,https://arxiv.org/pdf/2002.05695,"Submitted 13 February, 2020; originally announced February 2020.",
Abnormal respiratory patterns classifier may contribute to large-scale screening of people infected with COVID-19 in an accurate and unobtrusive manner,"Yunlu Wang, Menghan Hu, Qingli Li, Xiao-Ping Zhang, Guangtao Zhai, Nan Yao",https://arxiv.org/abs/2002.05534,https://arxiv.org/pdf/2002.05534,"Submitted 12 February, 2020; originally announced February 2020.",
Insights from early mathematical models of 2019-nCoV acute respiratory disease (COVID-19) dynamics,Jomar F. Rabajante,https://arxiv.org/abs/2002.05296,https://arxiv.org/pdf/2002.05296,"Submitted 28 February, 2020; v1 submitted 12 February, 2020; originally announced February 2020.",35 pages
"Real-time forecasts of the 2019-nCoV epidemic in China from February 5th to February 24th, 2020","K. Roosa, Y. Lee, R. Luo, A. Kirpich, R. Rothenberg, J. M. Hyman, P. Yan, G. Chowell",https://arxiv.org/abs/2002.05069,https://arxiv.org/pdf/2002.05069,"Submitted 12 February, 2020; originally announced February 2020.",6 figures
Predictions of 2019-nCoV Transmission Ending via Comprehensive Methods,"Tianyu Zeng, Yunong Zhang, Zhenyu Li, Xiao Liu, Binbin Qiu",https://arxiv.org/abs/2002.04945,https://arxiv.org/pdf/2002.04945,"Submitted 20 February, 2020; v1 submitted 12 February, 2020; originally announced February 2020.",
Forecast of the evolution of the contagious disease caused by novel coronavirus (2019-nCoV) in China,"Javier Gamero, Juan A. Tamayo, Juan A. Martinez-Roman",https://arxiv.org/abs/2002.04739,https://arxiv.org/pdf/2002.04739,"Submitted 11 February, 2020; originally announced February 2020.","8 pages, 7 figures, 1 table"
A Robust Stochastic Method of Estimating the Transmission Potential of 2019-nCoV,Jun Li,https://arxiv.org/abs/2002.03828,https://arxiv.org/pdf/2002.03828,"Submitted 7 February, 2020; originally announced February 2020.","Short paper, 4 page text, total 10 pages"
First attempts to model the dynamics of the Coronavirus outbreak 2020,Thomas Götz,https://arxiv.org/abs/2002.03821,https://arxiv.org/pdf/2002.03821,"Submitted 10 February, 2020; originally announced February 2020.","8 pages, 7 gigures"
,,https://arxiv.org/abs/2002.03638,https://arxiv.org/pdf/2002.03638,"Submitted 14 February, 2020; v1 submitted 10 February, 2020; originally announced February 2020.","5 pages, 5 figures, 1 table, with appendix"
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
